test_number,algorithm,map_name,num_dims,time_limit,start,goal,n_generated,n_expanded,heuristic_time,search_time,timeout,num_nondom_labels_max,num_nondom_labels_avg,num_solutions,solutions_labels
40,emoa,simple map 3 dims,3,600,1,169,4287,3077,0.0,0.047,0,-1.0,-1.0,151,"dict_keys([11758, 11743, 11725, 11722, 11698, 11683, 11639, 11627, 11621, 11596, 11387, 11237, 11197, 11070, 11014, 4972, 4953, 4524, 1476, 5722, 3958, 3079, 4130, 11810, 2301, 2294, 2100, 6357, 1988, 1981, 7188, 1950, 7199, 1031, 1802, 1040, 8213, 8975, 1613, 4325, 470, 1876, 165, 11416, 4991, 7531, 738, 865, 7977, 8866, 1915, 912, 8024, 4994, 223, 11782, 731, 11767, 716, 459, 1602, 11460, 923, 10459, 436, 302, 1172, 10630, 5490, 8157, 1238, 1057, 5683, 176, 1827, 321, 4984, 2157, 10285, 10666, 564, 741, 7218, 2476, 1060, 9696, 4344, 1223, 2487, 2281, 2795, 9774, 10288, 2264, 7598, 4581, 1497, 7620, 5307, 555, 1583, 6155, 7425, 5473, 2498, 7124, 3503, 6330, 6368, 6387, 11605, 8264, 6722, 6733, 6977, 7229, 6707, 7478, 7714, 7880, 8309, 8330, 9981, 8639, 9401, 11734, 8650, 3770, 8653, 8656, 11713, 10942, 9265, 10154, 9276, 9645, 8533, 7248, 9818, 9893, 10121, 2777, 10230, 10276, 10291, 10498, 10602, 11491, 697, 10720, 10866])"
6,emoa,simple map 3 dims,3,600,1,169,3335,2595,0.0,0.047,0,-1.0,-1.0,146,"dict_keys([10060, 10054, 10006, 9959, 9924, 9918, 9908, 9886, 9848, 9842, 9726, 7916, 8850, 5329, 4503, 3106, 8956, 4207, 3853, 8933, 10039, 4899, 6804, 3421, 9644, 3244, 4641, 7181, 3201, 6249, 4822, 5711, 1046, 979, 10071, 3646, 4559, 10077, 5194, 3543, 1384, 2081, 592, 4893, 2887, 7967, 10020, 6936, 2529, 1204, 480, 226, 8695, 1242, 2597, 5163, 9227, 502, 6979, 9459, 207, 567, 2366, 165, 6769, 586, 8039, 180, 9650, 1169, 4253, 8317, 1598, 3390, 9897, 7327, 4003, 4517, 2231, 8073, 9745, 5376, 2806, 1449, 6275, 5411, 2841, 4985, 2743, 5537, 2591, 9574, 5462, 5628, 5810, 6414, 7938, 6488, 7123, 8967, 6654, 6810, 7064, 1277, 7445, 4440, 7010, 7158, 7187, 9832, 7262, 7309, 5953, 7495, 7634, 8396, 7362, 4021, 8904, 7680, 9204, 7769, 5040, 7867, 7877, 3375, 8001, 2560, 8214, 8229, 8260, 8768, 8274, 9544, 8423, 1337, 8533, 8762, 8923, 9003, 4703, 9072, 9246, 9353, 9538, 9633])"
26,boa,simple map 3 dims,3,600,1,169,3967,2911,0.0,0.093,0,-1.0,-1.0,179,"dict_keys([11235, 11226, 11208, 11193, 11168, 11153, 11135, 11107, 11065, 11052, 10983, 10924, 10909, 10903, 10756, 10720, 10711, 10597, 10590, 10456, 10360, 10255, 10030, 10182, 9925, 9884, 9752, 9715, 9708, 9653, 5044, 5425, 10816, 4391, 4293, 3912, 4248, 4111, 3730, 4255, 6795, 9335, 3955, 10450, 8908, 4320, 3675, 3645, 9328, 2903, 4721, 2892, 9638, 8353, 3556, 10330, 1078, 5523, 8850, 4048, 365, 4774, 7858, 10548, 1039, 9759, 2563, 2122, 7262, 10941, 918, 7014, 856, 1223, 10319, 810, 7541, 4237, 3272, 3354, 7209, 6391, 8169, 8346, 4748, 9193, 10768, 10511, 2801, 7373, 9532, 559, 8179, 11144, 93, 139, 8774, 10052, 1828, 1097, 9321, 1903, 3893, 7491, 11217, 937, 166, 1965, 6698, 2072, 10354, 3158, 8041, 10195, 1714, 7937, 1950, 7036, 8064, 6522, 3509, 2481, 2520, 6076, 5303, 8442, 2274, 5358, 10885, 5488, 10210, 5584, 11084, 10570, 4659, 7743, 5673, 9571, 5716, 5268, 5782, 5919, 6034, 6309, 2247, 6359, 6385, 1409, 6549, 5017, 6559, 6709, 601, 6769, 6872, 7144, 7178, 7392, 7526, 10563, 7736, 8117, 9387, 8276, 8824, 8310, 8331, 4440, 8552, 9025, 9091, 7816, 9101, 9671, 676, 9414, 2297, 7437, 9493])"
32,emoa,simple map 3 dims,3,600,1,169,2975,1861,0.0,0.031,0,-1.0,-1.0,95,"dict_keys([7189, 7176, 7151, 7126, 7068, 6972, 6942, 6840, 6803, 6716, 6457, 6344, 6241, 6158, 7014, 6125, 6921, 6032, 6015, 5994, 5917, 6765, 5876, 3474, 2540, 2385, 2069, 5736, 5609, 2374, 7001, 2810, 3223, 4403, 4580, 6490, 2172, 6294, 5532, 6212, 1767, 92, 4694, 7035, 5638, 5442, 3283, 2873, 3254, 6373, 531, 726, 6955, 986, 1576, 5057, 6319, 1874, 3144, 356, 737, 6615, 265, 3599, 932, 2997, 943, 2954, 1176, 1403, 3820, 3841, 7105, 3930, 4065, 4094, 238, 4302, 4315, 4378, 5263, 4633, 4780, 4904, 4972, 5173, 5214, 5487, 4471, 5360, 6786, 4246, 5389, 6191, 5683])"
34,emoa,simple map 3 dims,3,600,1,169,5040,3289,0.0,0.063,0,-1.0,-1.0,155,"dict_keys([12849, 12816, 12805, 12786, 12717, 12702, 12668, 12646, 12526, 12436, 12394, 12359, 12088, 6729, 6638, 4716, 4220, 4813, 4786, 4771, 12279, 10994, 4677, 4259, 4094, 8793, 3426, 2810, 2787, 6851, 1398, 12827, 12313, 2033, 12764, 7367, 10542, 10923, 959, 3403, 10896, 7349, 2467, 5944, 811, 11097, 4270, 8944, 206, 4840, 12608, 10809, 425, 2693, 9424, 1363, 12838, 12581, 8983, 5197, 11293, 1826, 3368, 765, 11941, 12679, 86, 1466, 1927, 9293, 10186, 2219, 12657, 10601, 4079, 1220, 1477, 11757, 4209, 1896, 11009, 2014, 2250, 6188, 4855, 10252, 4654, 2825, 2412, 1421, 10159, 10794, 6764, 7526, 12286, 11515, 11642, 3285, 458, 12023, 6866, 12475, 11190, 10676, 6893, 6900, 6915, 7171, 7569, 8133, 944, 2486, 8140, 8998, 12615, 9017, 5224, 9336, 2509, 10733, 9359, 407, 9402, 9409, 9803, 9546, 9818, 10707, 12775, 2752, 10205, 1792, 10787, 10515, 12057, 12328, 11043, 11062, 12401, 11116, 11450, 11457, 7342, 11711, 11669, 485, 12050, 11423, 11680, 10714, 11742, 5925, 11836, 11843, 11910])"
6,boa,simple map 3 dims,3,600,1,169,3335,2595,0.001,0.077,0,-1.0,-1.0,146,"dict_keys([10060, 10054, 10006, 9959, 9924, 9918, 9908, 9886, 9848, 9842, 9726, 7916, 8850, 5329, 4503, 3106, 8956, 4207, 3853, 8933, 10039, 4899, 6804, 3421, 9644, 3244, 4641, 7181, 3201, 6249, 4822, 5711, 1046, 979, 10071, 3646, 4559, 10077, 5194, 3543, 1384, 2081, 592, 4893, 2887, 7967, 10020, 6936, 2529, 1204, 480, 226, 8695, 1242, 2597, 5163, 9227, 502, 6979, 9459, 207, 567, 2366, 165, 6769, 586, 8039, 180, 9650, 1169, 4253, 8317, 1598, 3390, 9897, 7327, 4003, 4517, 2231, 8073, 9745, 5376, 2806, 1449, 6275, 5411, 2841, 4985, 2743, 5537, 2591, 9574, 5462, 5628, 5810, 6414, 7938, 6488, 7123, 8967, 6654, 6810, 7064, 1277, 7445, 4440, 7010, 7158, 7187, 9832, 7262, 7309, 5953, 7495, 7634, 8396, 7362, 4021, 8904, 7680, 9204, 7769, 5040, 7867, 7877, 3375, 8001, 2560, 8214, 8229, 8260, 8768, 8274, 9544, 8423, 1337, 8533, 8762, 8923, 9003, 4703, 9072, 9246, 9353, 9538, 9633])"
28,emoa,simple map 3 dims,3,600,1,169,2343,1774,0.0,0.025,0,-1.0,-1.0,104,"dict_keys([6805, 6762, 6683, 6630, 6608, 6856, 6602, 6599, 6580, 6811, 6557, 6531, 6371, 6315, 6268, 6206, 6156, 6102, 5996, 6567, 5805, 6814, 5798, 5780, 5773, 5715, 5700, 2731, 2907, 2356, 232, 2098, 5874, 2953, 3720, 1938, 3413, 6417, 5655, 1532, 6577, 1243, 908, 6374, 1421, 1089, 6611, 2801, 1989, 6063, 3523, 1120, 3952, 102, 751, 6673, 450, 537, 6829, 1876, 716, 4771, 6605, 2160, 255, 806, 3325, 1003, 3416, 6241, 145, 3447, 6121, 3454, 6680, 5791, 3251, 3505, 4921, 6808, 5157, 3535, 4125, 6159, 5905, 2984, 3619, 4504, 5389, 3858, 4620, 6564, 4024, 4132, 6574, 4161, 1879, 4292, 5472, 3735, 4497, 5002, 1821, 5123])"
38,boa,simple map 3 dims,3,600,1,169,4204,3088,0.0,0.096,0,-1.0,-1.0,169,"dict_keys([12017, 12010, 12003, 11968, 11961, 11924, 11910, 11903, 11896, 11889, 11878, 11855, 12024, 11767, 11989, 11732, 11702, 11604, 11439, 11409, 11402, 11325, 6590, 4304, 2697, 10063, 3560, 11721, 6067, 11524, 987, 11917, 352, 5650, 5042, 6662, 11542, 6916, 6290, 3849, 11088, 3517, 6656, 687, 8307, 10085, 11420, 2939, 3755, 7184, 11384, 10613, 6567, 1488, 4742, 8425, 2205, 5315, 11486, 949, 1848, 10992, 6380, 726, 4581, 6625, 275, 1905, 11786, 3048, 931, 11493, 9694, 732, 9495, 1912, 10675, 4936, 257, 4246, 9834, 9424, 92, 11654, 4715, 346, 5204, 8760, 9268, 1310, 10962, 994, 12031, 466, 9864, 4347, 6466, 2100, 2690, 2855, 7035, 6544, 2175, 7058, 11947, 7321, 7340, 7422, 7487, 2888, 7771, 8028, 8917, 11665, 10123, 11151, 11996, 8141, 1296, 1810, 11062, 8508, 8531, 7890, 8661, 8807, 11954, 8870, 8927, 6227, 9054, 2993, 9161, 10939, 484, 9222, 5258, 9370, 10640, 8103, 9645, 11290, 8977, 9748, 10301, 10809, 10332, 10350, 10404, 10442, 11836, 10551, 10748, 10779, 11643, 10872, 11126, 11144, 11672, 11158, 11691, 10663, 11177, 11184, 11191, 11209, 1469, 10721, 11235])"
22,emoa,simple map 3 dims,3,600,1,169,2204,1444,0.0,0.028,0,-1.0,-1.0,96,"dict_keys([5626, 5598, 5595, 5576, 5524, 5612, 5485, 5428, 5425, 5609, 5482, 5371, 5368, 5333, 5286, 5243, 5240, 5142, 5569, 5061, 5011, 4914, 5615, 4853, 4803, 4495, 5542, 4526, 4329, 2187, 1930, 3405, 4800, 1879, 3354, 1519, 1516, 1398, 1103, 3050, 2384, 2915, 819, 2978, 4911, 2117, 1736, 3270, 5527, 1336, 5008, 1325, 130, 204, 585, 133, 5394, 822, 3391, 1359, 343, 3057, 424, 346, 4007, 578, 1949, 2584, 3859, 3351, 921, 2553, 5229, 2435, 1130, 5014, 3490, 2599, 2802, 2658, 2912, 3679, 2152, 3041, 3572, 3906, 3398, 3714, 3840, 3993, 5439, 4042, 4161, 4307, 4188, 4372])"
42,boa,simple map 3 dims,3,600,1,169,2935,2010,0.015,0.047,0,-1.0,-1.0,124,"dict_keys([7885, 7843, 7753, 7660, 7637, 7613, 7411, 7337, 7228, 7201, 7788, 7026, 6964, 6929, 6804, 6758, 6622, 7714, 6571, 6501, 6431, 6777, 6396, 6540, 6286, 6172, 6082, 6047, 5953, 5926, 6657, 5895, 5770, 5723, 6121, 5613, 5570, 7007, 5229, 7490, 6855, 3045, 2531, 3239, 2340, 7687, 7306, 2480, 2823, 6886, 1171, 3472, 6235, 1663, 7255, 1413, 528, 2064, 6028, 1710, 150, 5376, 2582, 7368, 5844, 4955, 3939, 2677, 3208, 4221, 792, 7741, 2788, 177, 7107, 376, 757, 7866, 6723, 3294, 4120, 718, 6313, 5805, 979, 6450, 1116, 3417, 7827, 6684, 1350, 2998, 7076, 2250, 3647, 2305, 4591, 555, 3730, 4497, 3817, 4466, 5115, 3872, 7138, 5487, 4344, 4757, 4069, 7807, 7045, 5648, 2219, 5013, 4190, 4375, 4524, 4646, 4796, 291, 3974, 4990, 5048, 5162])"
13,boa,simple map 3 dims,3,600,1,169,3202,2412,0.0,0.078,0,-1.0,-1.0,138,"dict_keys([9181, 9160, 9111, 9060, 3394, 92, 4384, 3591, 8734, 3337, 8290, 3216, 3847, 1020, 3034, 2985, 2731, 7430, 2714, 4318, 6350, 3374, 8200, 3079, 2666, 2430, 9017, 536, 9213, 4073, 2421, 1237, 8603, 9121, 1668, 1411, 587, 558, 457, 6249, 4193, 8009, 299, 192, 2940, 1111, 376, 1330, 8569, 3052, 482, 9094, 4725, 613, 758, 632, 648, 5813, 7869, 1187, 199, 8680, 4735, 2165, 1221, 1395, 6856, 1376, 388, 8869, 3025, 8105, 5114, 488, 5397, 7683, 5455, 9142, 4002, 5544, 5644, 9203, 8946, 4420, 6219, 5705, 8626, 5740, 5891, 5051, 4537, 6079, 9000, 6173, 8840, 3313, 8967, 6435, 6480, 8131, 6628, 7390, 6811, 7054, 6408, 7179, 7339, 3983, 8609, 9219, 5364, 7420, 7850, 8231, 7605, 7636, 8046, 7789, 512, 7965, 7469, 7983, 6991, 8276, 8345, 8421, 8548, 8929, 8478, 8519, 8744, 9035, 3638, 8778, 8862, 8989, 7368, 8910])"
14,emoa,simple map 3 dims,3,600,1,169,3722,2704,0.0,0.062,0,-1.0,-1.0,160,"dict_keys([10304, 10295, 10278, 10247, 10222, 10204, 10151, 10130, 10089, 10061, 9987, 9960, 10107, 9850, 9827, 9791, 9771, 9662, 9569, 9538, 9503, 4064, 3800, 9261, 4030, 10042, 1304, 3617, 10269, 3844, 6157, 3587, 9680, 2227, 3371, 3256, 208, 8717, 3215, 3081, 1684, 2562, 5356, 3032, 2341, 7802, 10191, 1710, 3826, 6889, 5604, 1997, 907, 2108, 8019, 2375, 782, 8275, 2809, 1031, 2935, 1393, 377, 7489, 446, 827, 1809, 4122, 1113, 1142, 8889, 471, 6059, 237, 3497, 5296, 7095, 9604, 8319, 8446, 1728, 3996, 1426, 5538, 8205, 2126, 10076, 1595, 5786, 972, 1060, 3325, 5124, 9926, 1959, 1659, 8553, 5469, 4192, 4357, 4392, 191, 4560, 2596, 4652, 3774, 4802, 9810, 4927, 5158, 7952, 5508, 757, 5640, 3958, 5757, 7789, 9945, 5833, 5879, 2062, 5917, 6250, 6355, 6420, 9015, 10168, 6827, 668, 6836, 7174, 2524, 9206, 7415, 8685, 7454, 10000, 1005, 9486, 90, 7543, 7565, 7759, 7820, 7898, 8281, 10182, 8126, 8640, 6758, 8814, 1890, 7287, 8829, 8871, 6732, 6475, 9045, 9063, 9307])"
50,emoa,simple map 3 dims,3,600,1,169,2720,2006,0.0,0.048,0,-1.0,-1.0,123,"dict_keys([7789, 7668, 7523, 7493, 7460, 7375, 7339, 7268, 7197, 7309, 7182, 7176, 7126, 7119, 6993, 6564, 6442, 6311, 6235, 7601, 6204, 6427, 6046, 6000, 5814, 6971, 5574, 5563, 5557, 5455, 7369, 6861, 4956, 4862, 4716, 6337, 4686, 6925, 4639, 5660, 2231, 6031, 697, 6644, 1437, 4210, 4387, 5085, 2037, 1350, 863, 5957, 1512, 155, 5896, 816, 89, 6201, 3915, 4042, 569, 7088, 6707, 2516, 7655, 1813, 2575, 272, 5146, 1590, 140, 612, 662, 7262, 6373, 1547, 209, 4505, 1076, 4397, 1095, 206, 619, 6149, 5514, 2339, 307, 6574, 5050, 2002, 7363, 378, 4213, 7622, 2288, 2454, 3988, 2469, 7059, 2741, 4098, 2872, 3869, 6281, 3614, 7110, 6348, 3681, 3830, 3953, 6690, 3515, 4023, 1828, 4495, 3756, 4137, 2204, 4236, 7348, 1887, 4427, 4482])"
29,boa,simple map 3 dims,3,600,1,169,4035,2839,0.0,0.11,0,-1.0,-1.0,215,"dict_keys([11061, 10995, 10879, 10845, 10673, 10642, 10593, 10785, 10528, 10471, 10397, 10376, 10299, 10276, 10186, 10131, 10104, 10046, 10747, 10233, 9976, 9933, 10612, 9841, 9790, 9735, 10732, 9704, 9678, 10834, 9549, 10456, 9428, 9397, 9054, 10570, 9028, 8842, 8783, 8772, 8717, 8565, 8530, 10808, 8495, 10762, 10505, 8449, 9761, 8476, 8219, 10003, 9746, 8204, 8173, 8993, 7965, 3949, 3898, 3867, 3539, 9689, 5063, 6841, 3442, 3293, 2855, 3371, 2958, 2722, 1579, 10984, 3788, 9624, 1143, 2183, 6743, 7771, 2307, 7133, 8950, 2268, 7094, 1014, 2202, 932, 3160, 2667, 1382, 7019, 3658, 5563, 8620, 7849, 10420, 3481, 2832, 9160, 165, 885, 5977, 2757, 10627, 8314, 90, 10559, 279, 975, 10349, 326, 9471, 2532, 1516, 4491, 2076, 4132, 10856, 576, 1057, 1898, 10077, 9306, 5708, 3226, 1170, 9659, 2977, 6575, 1256, 7606, 1933, 5235, 6251, 3081, 4235, 1665, 9910, 1429, 10482, 7398, 4518, 5915, 4290, 1241, 4325, 7942, 4344, 8698, 6899, 5614, 6630, 8058, 4460, 9187, 4561, 8927, 703, 4815, 5958, 10819, 7992, 1824, 4651, 3717, 7572, 4693, 4752, 5641, 3304, 220, 7673, 11010, 4842, 7583, 5013, 1614, 5212, 9486, 5888, 5374, 5497, 5548, 432, 5829, 6032, 389, 6043, 6126, 8019, 1851, 6220, 10326, 1331, 6728, 8876, 6306, 6345, 6408, 6693, 6802, 8663, 6864, 6965, 7160, 5742, 7541, 7203, 7289, 10918, 2437, 7320, 7367, 4616, 7700, 7822])"
38,emoa,simple map 3 dims,3,600,1,169,4204,3088,0.0,0.046,0,-1.0,-1.0,169,"dict_keys([12017, 12010, 12003, 11968, 11961, 11924, 11910, 11903, 11896, 11889, 11878, 11855, 12024, 11767, 11989, 11732, 11702, 11604, 11439, 11409, 11402, 11325, 6590, 4304, 2697, 10063, 3560, 11721, 6067, 11524, 987, 11917, 352, 5650, 5042, 6662, 11542, 6916, 6290, 3849, 11088, 3517, 6656, 687, 8307, 10085, 11420, 2939, 3755, 7184, 11384, 10613, 6567, 1488, 4742, 8425, 2205, 5315, 11486, 949, 1848, 10992, 6380, 726, 4581, 6625, 275, 1905, 11786, 3048, 931, 11493, 9694, 732, 9495, 1912, 10675, 4936, 257, 4246, 9834, 9424, 92, 11654, 4715, 346, 5204, 8760, 9268, 1310, 10962, 994, 12031, 466, 9864, 4347, 6466, 2100, 2690, 2855, 7035, 6544, 2175, 7058, 11947, 7321, 7340, 7422, 7487, 2888, 7771, 8028, 8917, 11665, 10123, 11151, 11996, 8141, 1296, 1810, 11062, 8508, 8531, 7890, 8661, 8807, 11954, 8870, 8927, 6227, 9054, 2993, 9161, 10939, 484, 9222, 5258, 9370, 10640, 8103, 9645, 11290, 8977, 9748, 10301, 10809, 10332, 10350, 10404, 10442, 11836, 10551, 10748, 10779, 11643, 10872, 11126, 11144, 11672, 11158, 11691, 10663, 11177, 11184, 11191, 11209, 1469, 10721, 11235])"
31,emoa,simple map 3 dims,3,600,1,169,3373,2366,0.0,0.045,0,-1.0,-1.0,152,"dict_keys([9038, 9032, 9017, 8999, 8975, 8951, 8926, 8905, 8858, 8824, 8782, 8776, 9011, 8754, 8744, 8732, 5310, 5189, 4976, 4714, 8932, 6619, 4631, 2853, 4934, 4403, 9005, 4379, 8957, 8443, 5420, 1483, 7198, 3868, 4566, 3268, 1490, 5935, 8094, 3057, 3819, 2934, 4605, 1684, 8542, 1006, 2530, 8800, 576, 6291, 3961, 893, 7878, 573, 7827, 341, 1865, 8738, 7453, 250, 504, 7737, 1312, 8941, 8170, 1493, 3710, 3964, 8536, 2704, 3728, 5095, 6637, 7665, 896, 886, 9026, 1830, 6910, 2769, 5944, 145, 2151, 5041, 2214, 2377, 4819, 4524, 7331, 2872, 5466, 5828, 5571, 5727, 8024, 5968, 8378, 8635, 6156, 6167, 6266, 8298, 6345, 2750, 3521, 6348, 8126, 90, 6515, 5303, 6588, 7604, 7985, 3763, 6847, 8625, 7086, 8891, 7092, 7207, 1912, 6795, 7309, 2780, 7406, 7914, 3323, 7435, 7841, 6979, 8007, 7859, 8116, 8139, 8157, 4240, 8352, 8993, 7965, 8479, 8384, 8390, 8714, 8457, 8510, 6529, 8585, 8664, 8670, 3559, 8699, 8708])"
21,emoa,simple map 3 dims,3,600,1,169,2304,1613,0.0,0.031,0,-1.0,-1.0,93,"dict_keys([6270, 6259, 6248, 6217, 6206, 6038, 6031, 5885, 5866, 5812, 6187, 5679, 5583, 5576, 5407, 5299, 5196, 5151, 4957, 4909, 4677, 1426, 1703, 1218, 5648, 1203, 966, 5859, 1668, 1915, 1407, 1938, 1357, 3009, 3245, 139, 5083, 257, 2087, 3738, 230, 112, 997, 4065, 1156, 1384, 1765, 3162, 6160, 5144, 1461, 5352, 272, 339, 457, 6082, 4177, 1750, 358, 666, 943, 689, 728, 916, 6053, 5926, 5545, 1989, 4467, 2170, 3468, 2705, 2197, 2674, 2776, 3360, 3596, 3016, 4540, 4834, 3437, 755, 3549, 3749, 3927, 6149, 4244, 4136, 4390, 2563, 4595, 5670, 4654])"
9,emoa,simple map 3 dims,3,600,1,169,8887,6563,0.015,0.125,0,-1.0,-1.0,424,"dict_keys([25369, 25342, 25327, 25290, 25284, 25269, 25256, 25232, 25202, 25171, 25165, 25159, 25156, 25150, 25141, 24968, 24908, 24898, 24887, 24865, 24789, 24783, 25321, 24780, 24756, 24730, 24677, 24659, 24622, 24611, 24588, 24573, 24472, 24466, 24446, 24440, 24426, 24403, 24273, 24227, 25287, 24205, 25174, 24092, 24009, 23914, 24977, 23895, 23839, 23561, 23461, 23419, 23337, 23299, 23168, 23616, 23075, 22957, 22872, 22798, 22657, 25348, 22643, 22501, 22408, 22394, 22236, 22148, 24795, 22090, 21834, 21785, 21747, 23210, 21587, 21416, 24636, 21390, 21347, 21254, 23314, 21150, 21122, 21092, 20970, 23021, 21939, 20857, 20419, 20206, 20085, 20070, 19780, 21909, 19745, 19636, 19590, 22242, 19537, 19519, 24837, 19427, 19413, 19302, 9337, 3169, 9610, 9081, 20920, 8477, 20288, 8386, 8227, 21681, 8156, 6871, 12782, 8006, 20341, 10062, 7982, 15949, 8978, 22286, 2810, 7200, 7157, 4679, 14959, 6901, 1504, 6885, 20307, 6782, 19617, 4469, 13978, 24858, 8628, 1689, 12483, 6596, 6367, 23774, 9708, 1998, 7908, 6285, 25058, 9369, 15884, 4120, 5614, 6992, 3746, 5318, 16626, 24131, 5196, 24460, 20673, 9312, 5662, 5121, 24015, 6162, 752, 4673, 3388, 23721, 6409, 4250, 6044, 3758, 7992, 7103, 7375, 1025, 1144, 9882, 1063, 6316, 6857, 25360, 1015, 2431, 5861, 992, 2935, 604, 16538, 96, 610, 2923, 4207, 18085, 24050, 5656, 1211, 13166, 19117, 3969, 3712, 1683, 1201, 9939, 965, 4659, 331, 588, 381, 5007, 24191, 387, 8113, 18650, 1255, 6895, 2026, 24373, 569, 2929, 24719, 15522, 1233, 24943, 21156, 598, 15504, 16532, 21098, 1622, 190, 9274, 14634, 2513, 196, 18443, 3752, 2519, 14598, 5090, 15369, 23972, 2873, 16237, 24555, 21309, 17522, 7956, 9579, 938, 2020, 3102, 15939, 20508, 3196, 24526, 22903, 722, 14247, 18616, 3606, 7934, 9351, 695, 2400, 25272, 14993, 9929, 10101, 17297, 10172, 11200, 1069, 10266, 25064, 24523, 9375, 10457, 8875, 14826, 18424, 22971, 10528, 11394, 14640, 23006, 21924, 9481, 10563, 22516, 19811, 10614, 10747, 10776, 1641, 10838, 11008, 11079, 25375, 11850, 11149, 25372, 11306, 19678, 11563, 11536, 25183, 3543, 14363, 17961, 11553, 21819, 1261, 16950, 13955, 11791, 19244, 12748, 11996, 14052, 25021, 6627, 5545, 16365, 23471, 7782, 12110, 12198, 20462, 1527, 12347, 12445, 22776, 12497, 12617, 13131, 20489, 12915, 13196, 17051, 21572, 13457, 23793, 22170, 3235, 13514, 23284, 13546, 13641, 13688, 13812, 14079, 7618, 13028, 14110, 21116, 14624, 14156, 18011, 12156, 14320, 20028, 13536, 18946, 14402, 10379, 3346, 14707, 17791, 18305, 15399, 22487, 2470, 15454, 15007, 15548, 23849, 15734, 6079, 15817, 358, 16588, 15835, 16055, 16573, 21514, 16645, 16796, 22268, 9825, 16858, 25111, 17537, 17642, 17899, 16603, 17685, 17837, 22324, 12586, 17996, 25312, 18279, 21187, 18482, 18815, 18830, 15603, 18849, 18864, 18887, 21136, 18972, 15764, 11977, 19010, 24999, 9851, 16884, 1195, 19048, 19094])"
7,boa,simple map 3 dims,3,600,1,169,1753,1317,0.0,0.044,0,-1.0,-1.0,108,"dict_keys([4959, 4952, 4931, 4928, 4917, 4877, 4799, 4788, 4776, 4755, 4716, 4710, 4688, 4659, 4636, 4621, 4614, 4834, 4580, 4691, 4564, 4519, 4471, 4442, 4399, 4311, 4302, 4257, 4230, 4201, 4189, 4150, 4131, 4114, 4593, 1926, 1857, 1385, 1734, 2194, 2725, 4731, 1556, 1084, 4940, 114, 3890, 4880, 4499, 308, 406, 4896, 2229, 2055, 4299, 489, 1374, 3557, 3975, 1054, 4874, 1953, 2473, 3748, 1081, 4845, 527, 1289, 2694, 4867, 4740, 3343, 1860, 844, 3638, 1215, 4047, 1727, 2743, 4029, 2759, 2936, 2762, 4703, 2925, 2980, 4387, 3244, 3166, 3420, 4010, 3436, 2470, 3613, 4380, 3237, 3491, 1675, 2183, 3580, 4822, 3679, 2839, 3855, 3871, 3909, 2393, 4044])"
5,boa,simple map 3 dims,3,600,1,169,3246,2124,0.0,0.062,0,-1.0,-1.0,104,"dict_keys([8284, 8265, 8262, 8231, 8212, 8131, 8092, 7964, 7961, 7946, 7916, 7794, 7787, 7624, 7605, 7582, 8314, 7552, 7405, 7363, 8054, 7292, 7117, 7098, 8317, 7555, 7047, 6973, 6934, 6622, 8016, 6619, 3094, 2134, 7517, 2691, 1919, 522, 4475, 213, 1864, 6348, 8303, 3477, 6250, 6486, 1650, 4305, 1243, 7990, 5196, 7451, 3768, 8177, 4240, 6128, 7993, 2405, 7444, 5158, 7893, 146, 4034, 5391, 757, 3666, 6321, 5438, 4803, 418, 412, 6489, 528, 1463, 1082, 8162, 415, 1879, 609, 4243, 879, 4308, 4522, 5584, 7494, 4573, 8057, 5517, 5026, 6560, 889, 5080, 2738, 4262, 5151, 7382, 143, 5858, 3366, 6033, 4889, 6159, 8320, 6415])"
45,emoa,simple map 3 dims,3,600,1,169,4055,3024,0.0,0.063,0,-1.0,-1.0,176,"dict_keys([11769, 11753, 11729, 11702, 11681, 11675, 11626, 11548, 11443, 11387, 11302, 11224, 11170, 11124, 11611, 11097, 11011, 10950, 10887, 10785, 11739, 10711, 10676, 10637, 10618, 10579, 10278, 11201, 6061, 11026, 4344, 5106, 5487, 4097, 4023, 3642, 3134, 2897, 2737, 9849, 5801, 404, 11356, 8786, 11243, 3276, 11775, 1752, 2155, 504, 6727, 2092, 11661, 11147, 10376, 3180, 10766, 3827, 6367, 3768, 5165, 7705, 10848, 2624, 2367, 1605, 11763, 969, 4457, 4062, 288, 2207, 2690, 7059, 1767, 178, 9830, 1961, 1135, 11490, 7378, 953, 95, 11437, 1157, 4967, 879, 1650, 2382, 4952, 543, 10195, 10996, 10482, 1487, 10529, 1277, 1356, 8295, 1300, 4254, 1170, 7393, 1347, 8586, 10391, 2424, 1539, 7889, 5225, 1850, 759, 2558, 7184, 9724, 11422, 1913, 8390, 10168, 4634, 4756, 11517, 8433, 8947, 10977, 4809, 9946, 5320, 7098, 3842, 5641, 5948, 1622, 5991, 6096, 6203, 6262, 6538, 6585, 7479, 6708, 6830, 6941, 4410, 6980, 7161, 7412, 7502, 3913, 7768, 4004, 4775, 7859, 10544, 2834, 9002, 7976, 8280, 224, 8448, 8805, 4559, 8928, 10097, 8555, 9069, 5550, 9148, 9255, 9358, 715, 201, 9453, 9743, 11687, 9888])"
